GameName,GroundTruth,clearVal,shotsAllowedVal,shotsEV,flowEV,tempoEV,breadthEV,evan_call_this_for_eigs,algebraic_connectivity,wrapper,triad_sum,diadic_sum,
play0498O,0.0,0,0,0,0.24159191040000008,0,10,0.0,0.0,0,0,0,
play0499O,0.0,0,0,0,0.0324259173170676,1.910284000000047,11,1.414213562373095,0.5151380471280704,1.0000000000000004,0,0,
play0500O,0.0,0,41.38644613138402,-10,0.2226511046246401,65.22535699999958,12,1.0,0.0,2.0,0,0,
play0501O,0.0,0,57.20420510358952,-10,0.0239069803195276,3.9505179999994198,11,0.0,0.0,0,0,0,
play0502O,0.0,0,0,0,0.7077888000000001,0,12,0.0,0.0,0,0,0,
play0503H,0.0,0,0,0,5.159780351999999,2.746705124999977,15,2.8307218842261594,4.644908768675281,0.25964861446886645,1,26,
play0504O,0.0,0,0,0,0.27831388078080016,1.967905500000029,13,1.0,0.0,2.0,0,0,
play0505O,0.0,0,0,0,0.03891110078048112,0,11,1.0,0.0,2.0,0,0,
play0506H,0.0,0,0,0,1.3271039999999998,2.8835864999999785,14,1.0,0.0,2.0,0,0,
play0507O,0.0,0,0,0,0.17812088369971207,17.435536000000184,13,0.0,0.0,0,0,0,
play0508O,0.0,0,0,0,0.007219666309112343,2.4407400000000052,15,1.0,0.0,2.0,0,0,
play0509H,0.0,0,0,0,6.310716036950577,2.3875539999999917,16,2.903211925911553,4.663787788105131,0.17013097944290503,1,26,
play0510H,0.0,0,0,0,0.8847360000000001,3.17566199999942,11,0.0,0.0,0,0,0,
play0511O,0.0,0,0,0,0.43486543872000016,0.8809060000007776,11,1.0,0.0,2.0,0,0,
play0512O,0.0,-30.0,0,0,0.1546188226560001,0,9,0.0,0.0,0,0,0,
play0513O,0.0,0,0,0,0.5662310400000002,0.8464375000000928,12,1.414213562373095,0.5151380471280704,1.0,0,0,
play0514O,0.0,0,0,0,0.5898240000000001,0.8733070000005227,11,1.0,0.0,2.0,0,0,
play0515H,0.0,0,0,0,13.631146639813238,2.6904258124999956,16,5.495581818890512,6.632836603254805,0.24055818466166506,3,76,
play0516H,0.0,0,0,0,10.904917311850594,3.0143477142856745,16,3.596006101737543,6.260627751386247,0.35485194796822656,1,51,
play0517O,0.0,0,54.69759424742917,-10,0.5898240000000001,54.54809999999998,11,1.0,0.0,2.0,0,0,
play0518O,0.0,0,0,0,0.1855425871872001,0.21276499999976295,10,0.0,0.0,0,0,0,
play0519H,0.0,0,0,0,3.8042028579225597,2.7105668750000405,16,2.711289996735145,3.9014863515413065,0.2287748594596558,0,53,
play0520O,0.0,0,0,0,0.3932160000000001,0,9,0.0,0.0,0,0,0,
play0521O,0.0,4.802643653581768,0,0,0.0645488468627245,2.256710000000112,13,0.0,0.0,0,0,0,
play0522O,0.0,-19.764566931554977,0,0,0.05836665117072168,0,12,0.0,0.0,0,0,0,
play0523H,0.0,0,0,0,1.8345885695999997,2.17117539999999,14,2.0000000000000004,3.626198068527291,0.0,0,28,
play0524H,0.0,0,0,0,1.0616831999999998,1.829180000000008,14,1.0,0.0,2.0,0,0,
play0525O,0.0,0,0,0,0.1781208836997121,1.5758310000000506,13,1.414213562373095,0.5151380471280699,0.9999999999999998,0,0,
play0526O,0.0,0,0,0,0.4718592000000002,1.5172019999999975,11,1.414213562373095,0.5151380471280704,1.0,0,0,
play0527H,0.0,0,0,0,3.30225942528,2.4921165000000016,13,3.8699590663894305,2.9999999999999996,0.4350702339164433,2,52,
play0528O,0.0,0,0,0,0.2319282339840001,1.00607100000002,11,1.0,0.0,2.0,0,0,
play0529H,0.0,0,0,0,2.641807540224,2.7922066666666487,14,3.0000000000000004,1.0,1.0000000000000004,1,52,
play0530H,0.0,0,0,0,2.1134460321792004,5.696910666666668,14,1.8019377358048398,3.3565232269559533,0.19098300562505255,0,0,
play0531H,0.5,0,0,0,1.5925248,2.3949460000000045,13,1.414213562373095,0.5151380471280705,1.0000000000000004,0,0,
play0532O,0.0,0,0,0,0.06333186975989767,0,9,0.0,0.0,0,0,0,
play0533O,0.0,0,0,0,0.4174708211712001,18.73891200000014,14,0.0,0.0,0,0,0,
play0534H,0.5,0,0,0,6.573662538490182,2.186907916666655,16,3.0942487274815003,5.123010925764136,0.18450950460568416,0,52,
play0535H,0.0,0,0,0,0.8847360000000001,0,10,0.0,0.0,0,0,0,
play0536H,0.0,0,0,0,1.2740198400000002,2.9768715000000157,12,1.0,0.0,2.0,0,0,
play0537H,0.0,0,0,0,2.20150628352,2.8770560000000387,16,1.7320508075688783,2.794669041199028,0.2928932188134524,0,0,
play0538O,0.0,0,0,0,0.07599824371187715,2.0528669999998783,13,1.414213562373095,0.5151380471280704,1.0000000000000007,0,0,
play0539O,0.0,0,0,0,0.07916483719987204,1.189542000000074,11,2.414213562373095,0.0,2.0,0,0,
play0540O,0.0,0,0,0,0.09499780463984644,0,11,1.0,0.0,2.0,0,0,
play0541O,0.0,0,0,0,0.10943747094510316,0,15,1.0,0.0,2.0,0,0,
play0542H,0.0,0,0,0,3.30225942528,3.483581285714276,13,2.990693575890526,3.5650576034772925,0.2544414770284728,1,53,
play0543H,1.5,0,0,10,7.8883950461882195,2.0799570000000096,17,3.648021455323725,4.9585918520764585,0.2979890396904792,2,46,
play0544H,0.0,0,0,0,3.5831807999999996,2.823603333333343,13,2.618033988749896,1.661740202905602,0.8333333333333335,0,26,
play0545O,0.0,0,0,0,0.2783138807808001,2.204568999999765,13,1.414213562373095,0.5151380471280705,1.0,0,0,
play0546H,0.0,0,0,0,5.706304286883839,2.163854181818186,14,4.015441490207515,3.943786482513979,0.5132244889546758,1,25,
play0547H,0.0,0,0,0,1.528823808,3.114712000000054,13,2.170086486626034,2.9999999999999987,0.7712864461218311,1,0,
play0548O,0.0,0,0,0,0.24159191040000008,3.063094000000092,9,0.0,0.0,0,0,0,
play0549H,0.5,0,0,0,2.641807540224,3.1234115000000124,14,2.488489984622654,2.3126070708860764,0.38762756430420586,0,26,
play0550H,1.0,0,0,0,9.466074055425862,2.329779384615414,17,3.5508395198599154,4.654237862985144,0.2536580222968321,2,24,
play0551O,0.0,0,0,0,0.45298483200000017,2.4007980000001226,12,1.414213562373095,0.5151380471280704,0.9999999999999999,0,0,
play0552H,0.0,0,0,0,2.641807540224,2.512145999999954,16,2.497212040956833,3.3769556764095428,0.2094305849579054,0,26,
play0553O,0.0,0,0,0,0.4529848320000001,16.35984499999995,12,1.414213562373095,0.5151380471280705,1.0000000000000004,0,0,
play0554O,0.0,0,0,0,0.26718132554956814,0,12,0.0,0.0,0,0,0,
play0555H,0.0,0,0,0,1.91102976,1.7053247999999257,14,2.2882456112707357,2.229709089133686,0.4226497308103744,0,27,
play0556O,0.0,0,0,0,0.1781208836997121,1.3293360000002394,14,1.414213562373095,0.5151380471280704,1.0000000000000002,0,0,
play0557O,0.0,0,0,0,0.09499780463984644,2.656504000000041,13,1.414213562373095,0.5151380471280705,1.0000000000000002,0,0,
play0558O,0.0,0,0,0,0.31457280000000015,0,9,0.0,0.0,0,0,0,
play0559O,0.0,0,0,0,0.45298483200000017,15.780194999999821,11,0.0,0.0,0,0,0,
play0560O,0.0,0,0,0,0.2516582400000001,0,9,0.0,0.0,0,0,0,
play0561O,0.0,-30.0,0,0,0.37748736000000016,0,11,0.0,0.0,0,0,0,
play0562O,0.0,-0.3326200174677396,0,0,0.02203267306247664,0,12,0.0,0.0,0,0,0,
play0563H,0.0,0,0,0,10.468720619376569,1.9471339285715072,15,3.9049920117681047,5.218327951532185,0.27684458181853633,2,24,
play0564H,0.0,0,0,0,1.7612050268160002,2.1944870000000263,13,2.82842712474619,1.0,1.0,1,54,
play0565H,0.0,0,0,0,14.199111083138789,2.3086148666665696,17,4.56634638311378,5.444066876806088,0.0504654262603909,2,53,
play0566O,0.0,0,0,0,0.8847360000000001,1.8798509999996895,10,1.0,0.0,2.0,0,0,
play0567O,0.0,0,0,0,0.12884901888000008,0,9,0.0,0.0,0,0,0,
play0568O,0.0,0,0,0,0.5662310400000002,1.3681270000006407,12,1.414213562373095,0.5151380471280704,1.0000000000000007,0,0,
play0569H,0.5,0,0,0,116.67520575886277,2.6705391785714028,18,5.392255822685851,7.930948719271861,0.3191821089263964,7,114,
play0570O,0.0,0,0,0,0.11399736556781576,5.078404499999985,13,1.414213562373095,2.5615528128088303,0.0,0,0,
play0571O,0.0,0,0,0,0.3145728000000001,0,9,0.0,0.0,0,0,0,
play0572H,0.0,0,0,0,2.1134460321792004,2.1177823333333285,16,1.6180339887498942,2.5615528128088303,0.0,0,0,
play0573O,0.0,1.9307241989270558,0,0,0.07599824371187719,0,12,0.0,0.0,0,0,0,
play0574H,0.0,0,0,0,0.8847360000000001,1.3992359999999735,12,0.0,0.0,0,0,0,
play0575H,0.0,0,0,0,1.3271040000000003,1.4733079999998608,13,1.414213562373095,0.5151380471280704,1.0000000000000007,0,0,
play0576O,0.0,0,0,0,0.08246337208320006,0,9,0.0,0.0,0,0,0,
play0577H,0.0,0,0,0,1.0616832,1.749302999999827,13,0.0,0.0,0,0,0,
play0578H,1.0,0,0,0,3.365715219706973,2.159202222222171,17,(2.6832265988416952+0j),4.3603436220609035,0.08566545360969557,0,25,
play0579O,0.0,0,0,0,0.5898240000000002,0,10,0.0,0.0,0,0,0,
play0580H,0.0,0,0,0,2.20150628352,2.4353078333332783,13,2.9999999999999996,1.0,0.9999999999999997,1,52,
play0581O,0.0,0,0,0,0.3932160000000002,0,9,0.0,0.0,0,0,0,
play0582H,0.0,0,0,0,1.0616832,7.729454000000231,11,0.0,0.0,0,0,0,
play0583O,0.0,0,0,0,0.47185920000000015,0.5751360000003842,10,0.0,0.0,0,0,0,
play0584H,0.0,0,0,0,1.990656,2.4568244999999393,15,1.732050807568878,2.794669041199027,0.2928932188134526,0,0,
play0585H,0.0,0,30.522275852796973,-10,1.0616832000000003,3.943824500000119,14,0.0,0.0,0,0,0,
play0586H,0.5,0,0,0,2.1134460321792004,1.6477030000000012,14,1.6180339887498933,2.0941737411149397,0.4999999999999998,0,0,
play0587H,0.0,0,0,0,2.5361352386150404,2.5640584285713834,15,2.2882456112707374,2.5745484148173556,0.0,0,27,
play0588H,0.0,0,0,0,2.434689829070438,1.8167575714286142,15,2.3027756377319952,3.6269347502518943,0.23623738417402673,0,27,
play0589O,0.0,0,0,0,0.37748736000000016,0,10,0.0,0.0,0,0,0,
play0590O,0.0,0,0,0,0.3932160000000002,0,9,0.0,0.0,0,0,0,
play0591O,0.0,0,0,0,0.3019898880000001,2.747781000000032,11,1.414213562373095,0.5151380471280705,1.0000000000000002,0,0,
play0592O,0.0,0,0,0,0.23192823398400012,0,10,0.0,0.0,0,0,0,
play0593O,0.0,0,55.53654393277422,-10,0.021617278211378398,0,9,0.0,0.0,0,0,0,
play0594O,0.0,0,0,0,0.3145728000000001,0,9,0.0,0.0,0,0,0,
play0595O,0.0,0,0,0,0.45298483200000006,0,12,0.0,0.0,0,0,0,
play0596H,1.5,0,0,10,3.1701690482687996,1.1195288571428168,15,1.7320508075688805,2.794669041199028,0.2928932188134527,0,0,
play0597H,0.5,0,0,0,241.93770666157775,2.4961692258064416,17,7.853596865655826,8.91371467936784,0.4198003694804058,10,69,
play0598O,0.0,0,0,0,0.3932160000000002,0,9,0.0,0.0,0,0,0,
play0599H,0.0,0,0,0,1.2230590464,3.860204999999951,13,0.0,0.0,0,0,0,
play0600H,0.0,0,0,0,1.990656,2.3233969999997726,14,2.236067977499789,0.33625596321259427,1.0000000000000002,0,27,
play0601O,0.0,0,0,0,0.7077888000000001,0.8673219999996036,11,0.0,0.0,0,0,0,
play0602O,0.0,0,0,0,0.3145728000000001,0,9,0.0,0.0,0,0,0,
play0603O,0.0,0,0,0,0.13421772800000006,0,0,0.0,0.0,0,0,0,
play0604O,0.0,0,0,0,0.05066549580791812,6.029927999999984,11,0.0,0.0,0,0,0,
play0605O,0.0,0,0,0,0.07295831396340209,13.70557149999999,11,0.0,0.0,0,0,0,
play0606O,0.0,0,0,0,0.09895604649984006,1.3094969999999648,11,1.0,0.0,2.0,0,0,
play0607O,0.0,0,0,0,0.4718592000000002,2.105397000000039,10,1.0,0.0,2.0,0,0,
play0608O,0.0,-30.0,0,0,0.4718592000000002,2.826234999999997,9,0.0,0.0,0,0,0,
play0609O,0.0,0,0,0,0.5662310400000001,20.530977000000007,12,1.0,0.0,2.0,0,0,
play0610O,0.0,0,0,0,0.14249670695976968,2.677222000000029,13,0.0,0.0,0,0,0,
play0611O,0.0,0,0,0,0.19327352832000008,0,10,0.0,0.0,0,0,0,
play0612H,0.0,0,0,0,1.0616831999999998,2.402151999999944,13,1.0,0.0,2.0,0,0,
play0613O,0.0,0,0,0,0.5898240000000001,1.4458309999999983,10,1.414213562373095,0.5151380471280705,1.0000000000000004,0,0,
play0614O,0.0,0,0,0,0.002566992465462168,0,13,0.0,0.0,0,0,0,
play0615O,0.0,0,0,0,0.016244249195502776,16.517152000000124,14,0.0,0.0,0,0,0,
play0616O,0.0,-30.0,0,0,0.28991029248000016,0,12,0.0,0.0,0,0,0,
play0617O,0.0,45.967379738244816,0,0,0.03735465674926186,1.2789820000000418,12,1.0,0.0,2.0,0,0,
play0618O,0.0,0,0,0,0.12884901888000008,0,9,0.0,0.0,0,0,0,
play0619O,0.0,0,0,0,0.2516582400000001,0,9,0.0,0.0,0,0,0,
play0620O,0.0,-1.3428796579616318,0,0,0.3339766569369601,1.4043390000001637,14,1.0,0.0,2.0,0,0,
play0621O,0.0,0,0,0,0.28991029248000016,0,11,0.0,0.0,0,0,0,
play0622O,0.0,0,0,0,0.45298483200000017,0,12,1.0,0.0,2.0,0,0,
play0623H,0.0,0,0,0,1.8345885696000002,1.5621700000000147,12,2.2360679774997894,0.33625596321259393,1.0,0,27,
play0624O,0.0,48.08326112068523,0,0,0.056031985123892826,2.679695000000038,15,1.0,0.0,2.0,0,0,
play0625O,0.0,0,0,0,0.1546188226560001,0,11,0.0,0.0,0,0,0,
play0626O,0.0,-58.00885142487145,31.1050042172586,-10,0.2319282339840001,2.662326000000121,13,0.0,0.0,0,0,0,
play0627O,0.0,0,0,0,0.45298483200000006,0,12,0.0,0.0,0,0,0,
play0628H,0.0,0,0,0,0.8493465600000001,2.4022289999998065,12,1.0,0.0,2.0,0,0,
play0629O,0.0,0,0,0,0.2319282339840001,1.7760979999998199,11,0.0,0.0,0,0,0,
play0630O,0.0,0,21.163681332424556,-10,0.026439207674971973,1.7270260000000235,13,0.0,0.0,0,0,0,
play0631O,0.0,0,40.49179511956029,-10,0.19327352832000008,1.5797029999994265,11,0.0,0.0,0,0,0,
play0632O,0.0,50.80354318352215,0,0,0.3145728000000001,0,9,0.0,0.0,0,0,0,
play0633O,0.0,0,0,0,0.0032087405818277087,3.633948000000146,13,1.0,0.0,2.0,0,0,
play0634O,0.0,0,0,0,0.3932160000000001,0,9,0.0,0.0,0,0,0,
play0635O,0.0,-50.15486979089697,59.087544790394745,-10,0.1546188226560001,0,10,0.0,0.0,0,0,0,
play0636O,0.0,-12.343609570700288,52.793793848198305,-10,0.4718592000000002,0,10,0.0,0.0,0,0,0,
play0637O,0.0,-30.0,0,0,0.2013265920000001,0,9,0.0,0.0,0,0,0,
play0638H,0.0,0,0,0,1.019215872,2.202508999999722,13,0.0,0.0,0,0,0,
play0639H,0.0,0,0,0,1.7612050268160002,1.0002428333333124,12,3.293293580903489,3.329683008255465,0.791125093252061,2,52,
play0640O,0.0,0,0,0,0.12884901888000008,0,9,0.0,0.0,0,0,0,
play0641H,0.0,0,0,0,1.0616832,1.221371999999974,12,0.0,0.0,0,0,0,
play0642O,0.0,-4.845903876112594,0,0,0.5662310400000001,1.8857939999996916,11,1.0,0.0,2.0,0,0,
play0643O,0.0,37.0,0,0,0.16106127360000008,0,9,0.0,0.0,0,0,0,
play0644O,0.0,0,0,0,0.4718592000000002,1.276450000000409,11,1.0,0.0,2.0,0,0,
play0645O,0.0,0,41.528778786122956,-10,0.060798594969501726,0,12,0.0,0.0,0,0,0,
play0646O,0.0,-18.45674693913031,0,0,0.007520485738658696,1.0121709999993982,13,0.0,0.0,0,0,0,
play0647O,0.0,0,0,0,0.31457280000000015,0,9,0.0,0.0,0,0,0,
play0648H,0.5,0,0,0,2.6418075402239998,3.6318568333333965,16,2.3027756377319943,3.40478885434287,0.23623738417402662,0,27,
play0649H,0.5,0,0,0,1.174136684544,1.6049839999997555,14,1.414213562373095,0.5151380471280705,1.0000000000000004,0,0,
play0650O,0.0,0,0,0,0.2516582400000001,0,9,0.0,0.0,0,0,0,
play0651O,0.0,0,0,0,0.3623878656000002,0.7676189999997405,13,1.0,0.0,2.0,0,0,
play0652O,0.0,0,0,0,0.3932160000000002,0,9,0.0,0.0,0,0,0,
play0653O,0.0,0,0,0,0.014688448708317762,3.7160080000001017,13,1.414213562373095,1.0000000000000007,1.0000000000000004,0,0,
play0654O,0.0,-11.239853251001922,48.018646548202526,-10,0.007520485738658696,0,12,0.0,0.0,0,0,0,
play0655O,0.0,0,0,0,0.08246337208320005,0,9,0.0,0.0,0,0,0,
play0656H,0.0,0,0,0,1.3271040000000003,8.076005499999837,10,1.0,0.0,2.0,0,0,
play0657O,0.0,0,0,0,0.2097152000000001,0,0,0.0,0.0,0,0,0,
play0658H,0.0,0,0,0,1.0616832,4.059743000000253,13,0.0,0.0,0,0,0,
play0659O,0.0,34.132096331752024,0,0,0.01082949946366852,0,15,0.0,0.0,0,0,0,
play0660O,0.0,-14.36579773279,0,0,0.1367968386813789,1.531879000000572,13,0.0,0.0,0,0,0,
play0661O,0.0,0,33.62927775409436,-10,0.2097152000000001,0,0,0.0,0.0,0,0,0,
play0662O,0.0,0,0,0,0.47185920000000015,3.185938999999962,9,0.0,0.0,0,0,0,
play0663O,0.0,0.9261864871299821,0,0,0.1484340697497601,3.047865999999999,12,1.0,0.0,2.0,0,0,
play0664O,0.0,0,0,0,0.4718592000000002,1.9390099999999961,11,1.0,0.0,2.0,0,0,
play0665H,0.0,0,0,0,2.7518828544,2.583046571428578,16,2.2283282159466378,3.0000000000000004,0.1960435585425839,1,0,
play0666H,0.0,0,0,0,10.271347716390908,2.447473538461535,15,4.284941957790471,4.648589484572112,0.6431240804705816,3,72,
play0667H,0.0,0,0,0,1.0616832,1.8418269999999666,11,0.0,0.0,0,0,0,
play0668H,1.0,0,0,10,218.76601079786764,2.248661172413794,17,7.287013057423048,8.24752771954016,0.39091698444391426,8,72,
play0669O,0.0,0,0,0,0.7077888000000002,1.7380029999999351,10,0.0,0.0,0,0,0,
play0670O,0.0,1.0455841749114896,42.312096506054985,-10,0.06454884686272452,0,15,0.0,0.0,0,0,0,
play0671H,0.0,0,0,0,5.159780351999999,2.9359867499999837,16,2.7787989996045774,3.0,0.30846711409086314,0,25,
play0672O,0.0,54.230987451824994,0,0,0.5898240000000002,0,11,0.0,0.0,0,0,0,
play0673O,0.0,0,0,0,0.2621440000000001,0,0,0.0,0.0,0,0,0,
play0674O,0.0,0,0,0,0.14843406974976006,2.4316859999998996,11,1.0,0.0,2.0,0,0,
play0675H,0.0,0,0,0,1.8345885696000002,4.880533199999945,14,2.875763581503831,3.1650674338860836,0.8561164474286623,1,26,
play0676O,0.0,0,0,0,0.4718592000000002,1.8337739999999485,9,1.0,0.0,2.0,0,0,
play0677H,0.0,0,0,0,35.33193209039592,2.548521476190466,17,5.308400739060442,6.966616493994444,0.2648760818108663,3,73,
play0678O,0.0,0,0,0,0.0324259173170676,1.5948379999997542,11,1.0,0.0,2.0,0,0,
play0679H,0.5,0,0,0,9.087431093208826,2.333091866666655,15,4.1779419860933205,5.658257882584696,0.18241623079873837,5,128,
play0680H,2.5,0,0,20,6.573662538490182,2.335636000000003,16,3.2712722463549566,5.893322120609704,0.1582332157487699,2,76,
play0681O,0.0,0,0,0,0.19327352832000008,0,9,0.0,0.0,0,0,0,
play0682O,0.0,43.0,0,0,0.09895604649984008,0,10,0.0,0.0,0,0,0,
play0683H,0.5,0,0,0,3.50595335386143,3.643708124999989,16,2.666475589804418,3.488556620075245,0.2161908542642011,0,25,
play0684H,0.0,0,0,0,3.9627113103359997,2.1994277500000123,15,3.383624665280614,4.353226587825211,0.21284429725032367,1,53,
play0685H,0.0,0,0,0,3.652034743605656,2.111319888888905,14,3.4387422317329523,2.9671492423778827,0.3344103953985933,2,50,
play0686O,0.0,53.41348144429457,49.236022308364255,-10,0.11399736556781577,1.2219170000003032,14,0.0,0.0,0,0,0,
play0687O,0.0,0,28.710708827328652,-10,0.1677721600000001,0,0,0.0,0.0,0,0,0,
play0688O,0.0,0,0,0,0.3019898880000001,2.255412000000433,11,1.414213562373095,0.5151380471280705,1.0000000000000002,0,0,
play0689O,0.0,0.56289894347859,0,0,0.4718592000000002,0,10,0.0,0.0,0,0,0,
play0690H,1.5,0,0,10,1.4676708556799998,1.0802744999999732,13,1.7320508075688772,0.6900164415262003,1.0000000000000004,0,0,
play0691O,0.0,47.12748667179272,0,0,0.06333186975989764,4.393433000000186,11,0.0,0.0,0,0,0,
play0692O,0.0,0,0,0,0.5662310400000001,5.030037999999877,12,1.414213562373095,0.5151380471280699,1.0000000000000004,0,0,
play0693O,0.0,0,0,0,0.4718592000000002,1.211351000000377,9,1.0,0.0,2.0,0,0,
play0694H,0.0,0,0,0,1.91102976,2.6703583999998957,14,1.9999999999999993,4.236067977499792,0.6909830056250528,0,0,
play0695O,0.0,0,0,0,0.3774873600000001,1.4934410000000753,11,0.0,0.0,0,0,0,
play0696H,0.0,0,0,0,7.888395046188218,-227.25704908333333,17,3.499894808318418,4.325851067630791,0.36556075478779215,1,0,
play0697O,0.0,0,0,0,0.5662310400000001,0,9,0.0,0.0,0,0,0,
play0698O,0.0,0,0,0,0.45298483200000017,1.6744810000000143,12,1.0,0.0,2.0,0,0,
play0699O,0.0,0,0,0,0.18554258718720015,0,11,0.0,0.0,0,0,0,
play0700H,0.0,0,0,0,3.30225942528,2.347844624999979,14,3.701562118716422,3.5136510928323252,0.5497396468805961,2,50,
play0701O,0.0,0,0,0,0.02490310449950792,1.146316000000411,11,1.0,0.0,2.0,0,0,
play0702O,0.0,0,0,0,0.07599824371187719,0,12,1.0,0.0,2.0,0,0,
play0703O,0.0,2.9867228626928295,48.25600894056797,-10,0.11874725579980805,0,11,0.0,0.0,0,0,0,
play0704O,0.0,0,0,0,0.4174708211712001,0.9546829999999318,12,1.0,0.0,2.0,0,0,
play0705H,0.0,0,0,0,1.3271040000000003,2.0288454999999885,13,1.414213562373095,0.5151380471280704,1.0000000000000004,0,0,
play0706O,0.0,0,0,0,0.3019898880000001,0,11,0.0,0.0,0,0,0,
play0707O,0.0,-0.07298167308754344,62.5383694554639,-10,0.8847360000000001,0,13,0.0,0.0,0,0,0,
play0708O,0.0,0,0,0,0.45298483200000017,1.0966910000008738,9,0.0,0.0,0,0,0,
play0709H,0.0,0,0,0,4.565043429507071,2.2630692222223336,16,3.0874243086083544,4.211108352824612,0.3385621722338524,0,26,
play0710O,0.0,0,0,0,0.31457280000000015,0,9,0.0,0.0,0,0,0,
play0711H,0.0,0,0,0,1.5925248,1.779366333333731,14,1.0,0.0,2.0,0,0,
play0712O,0.0,0,0,0,0.0358604704792914,0.5373589999996966,12,0.0,0.0,0,0,0,
play0713H,0.0,0,0,0,1.019215872,1.4372615000002043,15,1.0,0.0,2.0,0,0,
play0714H,0.0,0,0,0,1.327104,3.0621803333333446,13,1.6180339887498942,1.919110689760912,0.49999999999999994,0,0,
play0715O,0.0,0,0,0,0.31457280000000015,0,9,0.0,0.0,0,0,0,
play0716O,0.0,-30.0,0,0,0.5898240000000001,1.2145060000000285,9,0.0,0.0,0,0,0,
play0717O,0.0,0,59.09290074935478,-10,0.2671813255495681,7.6054960000000165,14,1.0,0.0,2.0,0,0,
play0718H,0.0,0,0,0,1.327104,1.935670666666662,12,1.9999999999999993,2.9999999999999996,1.4999999999999998,1,0,
play0719O,0.0,0,0,0,0.5662310400000002,0,11,1.0,0.0,2.0,0,0,
play0720O,0.0,0,0,0,0.03891110078048113,0,12,0.0,0.0,0,0,0,
play0721H,0.0,0,0,0,1.4676708556800002,2.4880229999999983,14,2.2882456112707357,2.2297090891336846,0.42264973081037405,0,27,
play0722H,0.0,0,0,0,4.9533891379199995,2.4785687777777716,16,3.3887345965178137,4.0355223146516686,0.1948493416109546,0,53,
play0723H,0.5,0,0,0,4.207144024633718,2.72196427272726,18,2.7572912168206583,4.365646990098056,0.15327752694609884,1,26,
play0724O,0.0,0,0,0,0.18554258718720013,2.7943879999999126,11,1.0,0.0,2.0,0,0,
play0725H,0.0,0,0,0,3.9627113103359997,2.373196500000006,14,3.4396150794595144,3.8270194024923434,0.24670530331116713,0,26,
play0726H,0.0,0,0,0,1.9110297599999997,3.0404179999999883,13,3.162277660168379,0.45426888434137935,1.0000000000000004,0,27,
play0727H,0.0,0,0,0,5.944066965504,2.275783700000011,16,4.058303924743889,3.8551257188518555,0.5863251256111001,2,24,
play0728H,0.0,0,0,0,5.944066965504,2.9985238999999866,17,2.6095846287174016,4.027148157616205,0.29289321881345365,0,26,
play0729H,1.0,0,0,10,5.159780351999999,2.1099298749999775,16,3.318144130578004,3.6190958803976248,0.1851581678409991,0,26,
play0730O,0.0,52.49761899362675,0,0,0.0729583139634021,2.0875720000001365,12,0.0,0.0,0,0,0,
play0731H,1.0,-30.0,0,10,1.5288238079999996,2.53144766666666,13,1.0,0.0,2.0,0,0,
play0732O,0.0,0,0,0,0.3478923509760002,0.6444109999997636,13,1.414213562373095,0.5151380471280704,1.0,0,0,
play0733H,0.0,0,0,0,3.1701690482688,1.8402983750000033,15,2.8985449833163828,3.988966942065129,0.11951210777647993,1,0,
play0734H,0.5,0,0,0,1.5925248,1.9392719999999979,13,1.414213562373095,0.5151380471280699,1.0,0,0,
play0735H,0.0,0,0,0,1.2230590464000002,3.638007000000016,17,1.414213562373095,0.5151380471280699,1.0000000000000004,0,0,
play0736O,0.0,0,0,0,0.8847360000000002,3.0549180000000433,11,0.0,0.0,0,0,0,
play0737O,0.0,0,0,0,0.09499780463984647,0,12,0.0,0.0,0,0,0,
play0738H,0.0,0,0,0,6.191736422399999,2.426175888888944,15,2.8195806108593464,3.5016694692576027,0.2800861109960173,1,26,
play0739O,0.0,0,0,0,0.37748736000000016,0,10,0.0,0.0,0,0,0,
play0740H,0.0,0,0,0,1.5288238079999998,4.071617750000087,16,1.6180339887498942,1.919110689760912,0.5,0,0,
play0741H,0.0,0,0,0,1.91102976,2.8943064999999706,13,1.9999999999999993,2.9999999999999996,1.4999999999999996,1,0,
play0742O,0.0,0,0,0,0.5898240000000001,3.23756700000024,11,0.0,0.0,0,0,0,
play0743O,0.0,0,0,0,0.11874725579980809,1.398986000000093,12,1.414213562373095,0.5151380471280705,1.0000000000000002,0,0,
play0744O,0.0,0,0,0,0.3145728000000001,0,9,0.0,0.0,0,0,0,
play0745O,0.0,0,0,0,0.2415919104000001,1.1555720000001202,9,1.0,0.0,2.0,0,0,
play0746H,0.0,0,0,0,10.27134771639091,2.9147648333333414,17,3.1778393335452595,5.040521033048217,0.2385949300996931,2,26,
play0747O,0.0,0,0,0,0.7077888000000001,1.3275120000002971,13,1.0,0.0,2.0,0,0,
play0748O,0.0,0,0,0,0.37748736000000016,0,9,0.0,0.0,0,0,0,
play0749O,0.0,0,0,0,0.3774873600000001,3.0906620000005205,11,1.414213562373095,0.5151380471280705,1.0000000000000002,0,0,
play0750H,1.0,0,0,10,1.5925248,2.6335682499998256,14,1.618033988749894,1.9191106897609134,0.49999999999999994,0,0,
play0751H,0.0,0,0,0,6.8475651442606065,1.9831656363637855,14,4.514373425775462,3.9306872956659036,0.8774401485929957,4,75,
